Datazone,uptake_measure,uptake_rate,demand_measure,demand_rate,display_year
S01013403,UC,0.11842105263157894,unemployed_households_with_children,0.046052631578947366,2025
S01013404,FSM,0.16455696202531644,cilif_age_10_18,0.16455696202531644,2023
S01013404,EMA,0.5,cilif_age_16_18,0.3333333333333333,2023
S01013404,CG,0.10752688172043011,cilif_age_5_15,0.1827956989247312,2023
S01013404,FSM,0.02531645569620253,cilif_age_10_18,0.1518987341772152,2025
S01013404,EMA,0,cilif_age_16_18,0.3333333333333333,2025
S01013404,CG,0.021505376344086023,cilif_age_5_15,0.12903225806451613,2025
S01013404,UC,0.20512820512820512,unemployed_households_with_children,0.02564102564102564,2025
S01013405,FSM,0.11904761904761904,cilif_age_10_18,0.2857142857142857,2023
S01013405,EMA,0.16666666666666666,cilif_age_16_18,0.3333333333333333,2023
S01013405,CG,0.225,cilif_age_5_15,0.225,2023
S01013405,FSM,0.023809523809523808,cilif_age_10_18,0.14285714285714285,2025
S01013405,EMA,0,cilif_age_16_18,NA,2025
S01013405,CG,0.175,cilif_age_5_15,0.2,2025
S01013405,UC,0.37735849056603776,unemployed_households_with_children,0.1509433962264151,2025
S01013406,FSM,0.0975609756097561,cilif_age_10_18,0.24390243902439024,2023
S01013406,EMA,0.06666666666666667,cilif_age_16_18,0.4,2023
S01013406,CG,0.5294117647058824,cilif_age_5_15,0.23529411764705882,2023
S01013406,FSM,0.13414634146341464,cilif_age_10_18,0.10975609756097561,2025
S01013406,EMA,0.13333333333333333,cilif_age_16_18,NA,2025
S01013406,CG,0.12745098039215685,cilif_age_5_15,0.16666666666666666,2025
S01013406,UC,0.5444444444444444,unemployed_households_with_children,0.18888888888888888,2025
S01013407,FSM,0.21666666666666667,cilif_age_10_18,0.43333333333333335,2023
S01013407,EMA,0,cilif_age_16_18,0.3333333333333333,2023
S01013407,CG,0.9041095890410958,cilif_age_5_15,0.5342465753424658,2023
S01013407,FSM,0.2,cilif_age_10_18,0.4,2025
S01013407,EMA,0.05555555555555555,cilif_age_16_18,0.3888888888888889,2025
S01013407,CG,0.5616438356164384,cilif_age_5_15,0.3150684931506849,2025
S01013407,UC,0.6231884057971014,unemployed_households_with_children,0.14492753623188406,2025
S01013408,FSM,0.03614457831325301,cilif_age_10_18,0.26506024096385544,2023
S01013408,EMA,0.043478260869565216,cilif_age_16_18,0.391304347826087,2023
S01013408,CG,0.6060606060606061,cilif_age_5_15,0.25252525252525254,2023
S01013408,FSM,0.1927710843373494,cilif_age_10_18,0.2289156626506024,2025
S01013408,EMA,0.17391304347826086,cilif_age_16_18,0.30434782608695654,2025
S01013408,CG,0.4444444444444444,cilif_age_5_15,0.1919191919191919,2025
S01013408,UC,0.5476190476190477,unemployed_households_with_children,0.15476190476190477,2025
S01013409,FSM,0.10084033613445378,cilif_age_10_18,0.226890756302521,2023
S01013409,EMA,0,cilif_age_16_18,0.2682926829268293,2023
S01013409,CG,0.01652892561983471,cilif_age_5_15,0.23140495867768596,2023
S01013409,FSM,0.01680672268907563,cilif_age_10_18,0.2605042016806723,2025
S01013409,EMA,0.14634146341463414,cilif_age_16_18,0.3170731707317073,2025
S01013409,CG,0.39669421487603307,cilif_age_5_15,0.2727272727272727,2025
S01013409,UC,0.5094339622641509,unemployed_households_with_children,0.12264150943396226,2025
S01013410,FSM,0.012048192771084338,cilif_age_10_18,0.2891566265060241,2023
S01013410,EMA,0.1111111111111111,cilif_age_16_18,0.4444444444444444,2023
S01013410,CG,0.15306122448979592,cilif_age_5_15,0.29591836734693877,2023
S01013410,FSM,0.08433734939759036,cilif_age_10_18,0.2289156626506024,2025
S01013410,EMA,0.05555555555555555,cilif_age_16_18,0.2777777777777778,2025
S01013410,CG,0.3979591836734694,cilif_age_5_15,0.29591836734693877,2025
S01013410,UC,0.6741573033707865,unemployed_households_with_children,0.2247191011235955,2025
S01013411,FSM,0.24074074074074073,cilif_age_10_18,0.2777777777777778,2023
S01013411,EMA,0,cilif_age_16_18,0.2777777777777778,2023
S01013411,CG,0.40625,cilif_age_5_15,0.25,2023
S01013411,FSM,0.16666666666666666,cilif_age_10_18,0.35185185185185186,2025
S01013411,EMA,0,cilif_age_16_18,0.2777777777777778,2025
S01013411,CG,0.359375,cilif_age_5_15,0.3125,2025
S01013411,UC,0.30666666666666664,unemployed_households_with_children,0.06666666666666667,2025
S01013412,FSM,0.2537313432835821,cilif_age_10_18,0.11940298507462686,2023
S01013412,EMA,0.08695652173913043,cilif_age_16_18,NA,2023
S01013412,CG,0.5,cilif_age_5_15,0.14634146341463414,2023
S01013412,FSM,0.1044776119402985,cilif_age_10_18,0.208955223880597,2025
S01013412,EMA,0.043478260869565216,cilif_age_16_18,NA,2025
S01013412,CG,0.04878048780487805,cilif_age_5_15,0.25609756097560976,2025
S01013412,UC,0.4605263157894737,unemployed_households_with_children,0.11842105263157894,2025
S01013413,FSM,0.1566265060240964,cilif_age_10_18,0.0963855421686747,2023
S01013413,EMA,0,cilif_age_16_18,NA,2023
S01013413,CG,0.27956989247311825,cilif_age_5_15,0.053763440860215055,2023
S01013413,FSM,0.13253012048192772,cilif_age_10_18,NA,2025
S01013413,EMA,0.14285714285714285,cilif_age_16_18,NA,2025
S01013413,CG,0.3010752688172043,cilif_age_5_15,NA,2025
S01013413,UC,0.16494845360824742,unemployed_households_with_children,0.020618556701030927,2025
S01013414,FSM,0.4523809523809524,cilif_age_10_18,0.38095238095238093,2023
S01013414,EMA,0,cilif_age_16_18,0.4166666666666667,2023
S01013414,CG,0.24,cilif_age_5_15,0.42,2023
S01013414,FSM,0.16666666666666666,cilif_age_10_18,0.3333333333333333,2025
S01013414,EMA,0.8333333333333334,cilif_age_16_18,0.4166666666666667,2025
S01013414,CG,1.08,cilif_age_5_15,0.32,2025
S01013414,UC,0.72,unemployed_households_with_children,0.24,2025
S01013415,FSM,0.6410256410256411,cilif_age_10_18,0.4358974358974359,2023
S01013415,EMA,0.6363636363636364,cilif_age_16_18,0.45454545454545453,2023
S01013415,CG,0.2631578947368421,cilif_age_5_15,0.3684210526315789,2023
S01013415,FSM,0.2564102564102564,cilif_age_10_18,0.358974358974359,2025
S01013415,EMA,0.2727272727272727,cilif_age_16_18,0.45454545454545453,2025
S01013415,CG,0.631578947368421,cilif_age_5_15,0.40350877192982454,2025
S01013415,UC,0.6575342465753424,unemployed_households_with_children,0.273972602739726,2025
S01013416,FSM,0.11842105263157894,cilif_age_10_18,0.14473684210526316,2023
S01013416,EMA,0.2777777777777778,cilif_age_16_18,0.3333333333333333,2023
S01013416,CG,0.8367346938775511,cilif_age_5_15,0.16326530612244897,2023
S01013416,FSM,0.02631578947368421,cilif_age_10_18,0.10526315789473684,2025
S01013416,EMA,0.05555555555555555,cilif_age_16_18,NA,2025
S01013416,CG,0.3469387755102041,cilif_age_5_15,0.17346938775510204,2025
S01013416,UC,0.5375,unemployed_households_with_children,0.1625,2025
S01013417,FSM,0.3191489361702128,cilif_age_10_18,0.3404255319148936,2023
S01013417,EMA,0.058823529411764705,cilif_age_16_18,0.4117647058823529,2023
S01013417,CG,0.34545454545454546,cilif_age_5_15,0.21818181818181817,2023
S01013417,FSM,0.10638297872340426,cilif_age_10_18,0.1702127659574468,2025
S01013417,EMA,0.17647058823529413,cilif_age_16_18,0.4117647058823529,2025
S01013417,CG,0.43636363636363634,cilif_age_5_15,0.14545454545454545,2025
S01013417,UC,0.4714285714285714,unemployed_households_with_children,0.1,2025
S01013418,FSM,0.8108108108108109,cilif_age_10_18,0.4189189189189189,2023
S01013418,EMA,0.2,cilif_age_16_18,0.6666666666666666,2023
S01013418,CG,0.20212765957446807,cilif_age_5_15,0.2765957446808511,2023
S01013418,FSM,0.13513513513513514,cilif_age_10_18,0.2702702702702703,2025
S01013418,EMA,0.13333333333333333,cilif_age_16_18,0.4,2025
S01013418,CG,0.43617021276595747,cilif_age_5_15,0.18085106382978725,2025
S01013418,UC,0.5641025641025641,unemployed_households_with_children,0.11538461538461539,2025
S01013419,FSM,0.5121951219512195,cilif_age_10_18,NA,2023
S01013419,EMA,0.09090909090909091,cilif_age_16_18,NA,2023
S01013419,CG,0.6046511627906976,cilif_age_5_15,0.13953488372093023,2023
S01013419,FSM,0.2926829268292683,cilif_age_10_18,NA,2025
S01013419,EMA,0.09090909090909091,cilif_age_16_18,NA,2025
S01013419,CG,0.023255813953488372,cilif_age_5_15,0.16279069767441862,2025
S01013419,UC,0.2,unemployed_households_with_children,0.075,2025
S01013420,FSM,0.2222222222222222,cilif_age_10_18,0.19444444444444445,2023
S01013420,EMA,0.2,cilif_age_16_18,0.5,2023
S01013420,CG,0.3673469387755102,cilif_age_5_15,0.24489795918367346,2023
S01013420,FSM,0.25,cilif_age_10_18,0.3611111111111111,2025
S01013420,EMA,0.2,cilif_age_16_18,0.5,2025
S01013420,CG,0.5918367346938775,cilif_age_5_15,0.30612244897959184,2025
S01013420,UC,0.5357142857142857,unemployed_households_with_children,0.17857142857142858,2025
S01013421,FSM,0.04918032786885246,cilif_age_10_18,0.04918032786885246,2023
S01013421,EMA,0.024390243902439025,cilif_age_16_18,NA,2023
S01013421,CG,0.3515625,cilif_age_5_15,0.0390625,2023
S01013421,FSM,0.10655737704918032,cilif_age_10_18,0.08196721311475409,2025
S01013421,EMA,0.04878048780487805,cilif_age_16_18,0.12195121951219512,2025
S01013421,CG,0.28125,cilif_age_5_15,0.0703125,2025
S01013421,UC,0.07272727272727272,unemployed_households_with_children,0.03636363636363636,2025
S01013422,FSM,0.10294117647058823,cilif_age_10_18,0.23529411764705882,2023
S01013422,EMA,0.20833333333333334,cilif_age_16_18,0.2916666666666667,2023
S01013422,CG,0.09523809523809523,cilif_age_5_15,0.14285714285714285,2023
S01013422,FSM,0.19117647058823528,cilif_age_10_18,0.25,2025
S01013422,EMA,0,cilif_age_16_18,0.25,2025
S01013422,CG,0.15476190476190477,cilif_age_5_15,0.19047619047619047,2025
S01013422,UC,0.6024096385542169,unemployed_households_with_children,0.08433734939759036,2025
S01013423,FSM,0.3595505617977528,cilif_age_10_18,0.14606741573033707,2023
S01013423,EMA,0,cilif_age_16_18,NA,2023
S01013423,CG,0.043478260869565216,cilif_age_5_15,0.20652173913043478,2023
S01013423,FSM,0.24719101123595505,cilif_age_10_18,0.15730337078651685,2025
S01013423,EMA,0.03571428571428571,cilif_age_16_18,0.25,2025
S01013423,CG,0.6304347826086957,cilif_age_5_15,0.13043478260869565,2025
S01013423,UC,0.27058823529411763,unemployed_households_with_children,0.08235294117647059,2025
S01013424,FSM,0.7931034482758621,cilif_age_10_18,NA,2023
S01013424,EMA,0.2,cilif_age_16_18,NA,2023
S01013424,CG,0.5806451612903226,cilif_age_5_15,NA,2023
S01013424,FSM,0.034482758620689655,cilif_age_10_18,NA,2025
S01013424,EMA,0.1,cilif_age_16_18,NA,2025
S01013424,CG,0.9354838709677419,cilif_age_5_15,0.16129032258064516,2025
S01013424,UC,0.17142857142857143,unemployed_households_with_children,0.17142857142857143,2025
S01013425,FSM,0,cilif_age_10_18,NA,2023
S01013425,EMA,0.2,cilif_age_16_18,NA,2023
S01013425,CG,1.3333333333333333,cilif_age_5_15,NA,2023
S01013425,FSM,0.40625,cilif_age_10_18,NA,2025
S01013425,EMA,0.4,cilif_age_16_18,NA,2025
S01013425,CG,1.3,cilif_age_5_15,NA,2025
S01013425,UC,0.2647058823529412,unemployed_households_with_children,0.029411764705882353,2025
S01013426,FSM,0,cilif_age_10_18,0.25396825396825395,2023
S01013426,EMA,0.05263157894736842,cilif_age_16_18,0.5263157894736842,2023
S01013426,CG,0,cilif_age_5_15,0.32926829268292684,2023
S01013426,FSM,0.06349206349206349,cilif_age_10_18,0.1746031746031746,2025
S01013426,EMA,0.05263157894736842,cilif_age_16_18,NA,2025
S01013426,CG,0.07317073170731707,cilif_age_5_15,0.3048780487804878,2025
S01013426,UC,0.5466666666666666,unemployed_households_with_children,0.09333333333333334,2025
S01013427,FSM,0.725,cilif_age_10_18,0.0625,2023
S01013427,EMA,0.2222222222222222,cilif_age_16_18,0.2222222222222222,2023
S01013427,CG,0.7575757575757576,cilif_age_5_15,NA,2023
S01013427,FSM,0.05,cilif_age_10_18,0.1,2025
S01013427,EMA,0.25925925925925924,cilif_age_16_18,NA,2025
S01013427,CG,0.42424242424242425,cilif_age_5_15,NA,2025
S01013427,UC,0.07608695652173914,unemployed_households_with_children,0,2025
S01013428,FSM,0.32,cilif_age_10_18,0.23,2023
S01013428,EMA,0.038461538461538464,cilif_age_16_18,0.3076923076923077,2023
S01013428,CG,0,cilif_age_5_15,0.21008403361344538,2023
S01013428,FSM,0.02,cilif_age_10_18,0.2,2025
S01013428,EMA,0.07692307692307693,cilif_age_16_18,0.3076923076923077,2025
S01013428,CG,0.07563025210084033,cilif_age_5_15,0.226890756302521,2025
S01013428,UC,0.6336633663366337,unemployed_households_with_children,0.21782178217821782,2025
S01013429,FSM,0.012195121951219513,cilif_age_10_18,0.18292682926829268,2023
S01013429,EMA,0,cilif_age_16_18,0.25,2023
S01013429,CG,0.39622641509433965,cilif_age_5_15,0.20754716981132076,2023
S01013429,FSM,0.012195121951219513,cilif_age_10_18,0.21951219512195122,2025
S01013429,EMA,0,cilif_age_16_18,NA,2025
S01013429,CG,0.19811320754716982,cilif_age_5_15,0.19811320754716982,2025
S01013429,UC,0.5463917525773195,unemployed_households_with_children,0.12371134020618557,2025
S01013430,FSM,0.028169014084507043,cilif_age_10_18,0.09859154929577464,2023
S01013430,EMA,0.13333333333333333,cilif_age_16_18,0.4,2023
S01013430,CG,0,cilif_age_5_15,0.07317073170731707,2023
S01013430,FSM,0.14084507042253522,cilif_age_10_18,0.15492957746478872,2025
S01013430,EMA,0,cilif_age_16_18,NA,2025
S01013430,CG,0.0975609756097561,cilif_age_5_15,0.12195121951219512,2025
S01013430,UC,0.358974358974359,unemployed_households_with_children,0.11538461538461539,2025
S01013431,FSM,0.35064935064935066,cilif_age_10_18,0.19480519480519481,2023
S01013431,EMA,0.21052631578947367,cilif_age_16_18,0.3157894736842105,2023
S01013431,CG,0.5517241379310345,cilif_age_5_15,0.2988505747126437,2023
S01013431,FSM,0.05194805194805195,cilif_age_10_18,0.24675324675324675,2025
S01013431,EMA,0.15789473684210525,cilif_age_16_18,0.5789473684210527,2025
S01013431,CG,0.27586206896551724,cilif_age_5_15,0.25287356321839083,2025
S01013431,UC,0.6,unemployed_households_with_children,0.21333333333333335,2025
S01013432,FSM,0.48314606741573035,cilif_age_10_18,0.0898876404494382,2023
S01013432,EMA,0.07142857142857142,cilif_age_16_18,0.17857142857142858,2023
S01013432,CG,0.6434782608695652,cilif_age_5_15,0.06956521739130435,2023
S01013432,FSM,0.12359550561797752,cilif_age_10_18,0.056179775280898875,2025
S01013432,EMA,0.10714285714285714,cilif_age_16_18,NA,2025
S01013432,CG,0.1391304347826087,cilif_age_5_15,0.05217391304347826,2025
S01013432,UC,0.26436781609195403,unemployed_households_with_children,0.12643678160919541,2025
S01013433,FSM,0.14285714285714285,cilif_age_10_18,0.09243697478991597,2023
S01013433,EMA,0.125,cilif_age_16_18,0.1875,2023
S01013433,CG,0.008264462809917356,cilif_age_5_15,0.09917355371900827,2023
S01013433,FSM,0.15966386554621848,cilif_age_10_18,0.08403361344537816,2025
S01013433,EMA,0.0625,cilif_age_16_18,0.1875,2025
S01013433,CG,0,cilif_age_5_15,0.08264462809917356,2025
S01013433,UC,0.12371134020618557,unemployed_households_with_children,0.020618556701030927,2025
S01013434,FSM,0.07692307692307693,cilif_age_10_18,NA,2023
S01013434,EMA,0.4117647058823529,cilif_age_16_18,NA,2023
S01013434,CG,0.35714285714285715,cilif_age_5_15,NA,2023
S01013434,FSM,0.09230769230769231,cilif_age_10_18,NA,2025
S01013434,EMA,0.058823529411764705,cilif_age_16_18,NA,2025
S01013434,CG,0.8809523809523809,cilif_age_5_15,NA,2025
S01013434,UC,0.09375,unemployed_households_with_children,0.015625,2025
S01013435,FSM,0.05405405405405406,cilif_age_10_18,NA,2023
S01013435,EMA,0.15,cilif_age_16_18,NA,2023
S01013435,CG,0.03896103896103896,cilif_age_5_15,NA,2023
S01013435,FSM,0.24324324324324326,cilif_age_10_18,NA,2025
S01013435,EMA,0.15,cilif_age_16_18,NA,2025
S01013435,CG,0.22077922077922077,cilif_age_5_15,NA,2025
S01013435,UC,NA,unemployed_households_with_children,0.016129032258064516,2025
S01013436,FSM,0,cilif_age_10_18,0.15833333333333333,2023
S01013436,EMA,0.023809523809523808,cilif_age_16_18,0.19047619047619047,2023
S01013436,CG,0.366412213740458,cilif_age_5_15,0.12213740458015267,2023
S01013436,FSM,0.08333333333333333,cilif_age_10_18,0.13333333333333333,2025
S01013436,EMA,0.023809523809523808,cilif_age_16_18,0.21428571428571427,2025
S01013436,CG,0.22900763358778625,cilif_age_5_15,0.1450381679389313,2025
S01013436,UC,0.23893805309734514,unemployed_households_with_children,0.1415929203539823,2025
S01013437,FSM,0.015384615384615385,cilif_age_10_18,0.2,2023
S01013437,EMA,0.10526315789473684,cilif_age_16_18,0.3684210526315789,2023
S01013437,CG,0.5111111111111111,cilif_age_5_15,0.1111111111111111,2023
S01013437,FSM,0.1076923076923077,cilif_age_10_18,0.18461538461538463,2025
S01013437,EMA,0,cilif_age_16_18,0.3157894736842105,2025
S01013437,CG,0.1111111111111111,cilif_age_5_15,0.1,2025
S01013437,UC,0.4084507042253521,unemployed_households_with_children,0.09859154929577464,2025
S01013438,FSM,0.05747126436781609,cilif_age_10_18,0.09195402298850575,2023
S01013438,EMA,0,cilif_age_16_18,0.2608695652173913,2023
S01013438,CG,0.01834862385321101,cilif_age_5_15,0.08256880733944955,2023
S01013438,FSM,0,cilif_age_10_18,0.10344827586206896,2025
S01013438,EMA,0.13043478260869565,cilif_age_16_18,NA,2025
S01013438,CG,0.2018348623853211,cilif_age_5_15,0.10091743119266056,2025
S01013438,UC,0.449438202247191,unemployed_households_with_children,0.16853932584269662,2025
S01013439,FSM,0.3838383838383838,cilif_age_10_18,0.050505050505050504,2023
S01013439,EMA,0.391304347826087,cilif_age_16_18,NA,2023
S01013439,CG,0.30952380952380953,cilif_age_5_15,NA,2023
S01013439,FSM,0.2727272727272727,cilif_age_10_18,NA,2025
S01013439,EMA,0.13043478260869565,cilif_age_16_18,NA,2025
S01013439,CG,0.20634920634920634,cilif_age_5_15,NA,2025
S01013439,UC,NA,unemployed_households_with_children,0,2025
S01013440,FSM,0.05217391304347826,cilif_age_10_18,NA,2023
S01013440,EMA,0.21428571428571427,cilif_age_16_18,NA,2023
S01013440,CG,0.055944055944055944,cilif_age_5_15,NA,2023
S01013440,FSM,0.008695652173913044,cilif_age_10_18,NA,2025
S01013440,EMA,0.17857142857142858,cilif_age_16_18,NA,2025
S01013440,CG,0.027972027972027972,cilif_age_5_15,NA,2025
S01013440,UC,0.05660377358490566,unemployed_households_with_children,0.02830188679245283,2025
S01013441,FSM,0.06451612903225806,cilif_age_10_18,NA,2023
S01013441,EMA,0.07692307692307693,cilif_age_16_18,NA,2023
S01013441,CG,0,cilif_age_5_15,NA,2023
S01013441,FSM,0.12903225806451613,cilif_age_10_18,NA,2025
S01013441,EMA,0.11538461538461539,cilif_age_16_18,NA,2025
S01013441,CG,0.08108108108108109,cilif_age_5_15,NA,2025
S01013441,UC,NA,unemployed_households_with_children,0.022222222222222223,2025
S01013442,FSM,0.046875,cilif_age_10_18,0.078125,2023
S01013442,EMA,0.16666666666666666,cilif_age_16_18,NA,2023
S01013442,CG,0,cilif_age_5_15,NA,2023
S01013442,FSM,0.171875,cilif_age_10_18,0.078125,2025
S01013442,EMA,0.4166666666666667,cilif_age_16_18,NA,2025
S01013442,CG,0.5,cilif_age_5_15,0.06818181818181818,2025
S01013442,UC,0.22857142857142856,unemployed_households_with_children,0.04285714285714286,2025
S01013443,FSM,0.018867924528301886,cilif_age_10_18,NA,2023
S01013443,EMA,0.1111111111111111,cilif_age_16_18,NA,2023
S01013443,CG,0.5466666666666666,cilif_age_5_15,NA,2023
S01013443,FSM,0.39622641509433965,cilif_age_10_18,NA,2025
S01013443,EMA,0,cilif_age_16_18,NA,2025
S01013443,CG,0.6933333333333334,cilif_age_5_15,NA,2025
S01013443,UC,0.136986301369863,unemployed_households_with_children,0.0547945205479452,2025
S01013444,FSM,0.2549019607843137,cilif_age_10_18,0.27450980392156865,2023
S01013444,EMA,0,cilif_age_16_18,0.35714285714285715,2023
S01013444,CG,0.12307692307692308,cilif_age_5_15,0.3076923076923077,2023
S01013444,FSM,0.13725490196078433,cilif_age_10_18,0.3333333333333333,2025
S01013444,EMA,0.35714285714285715,cilif_age_16_18,0.6428571428571429,2025
S01013444,CG,0.6307692307692307,cilif_age_5_15,0.23076923076923078,2025
S01013444,UC,0.42028985507246375,unemployed_households_with_children,0.057971014492753624,2025
S01013445,FSM,0.16883116883116883,cilif_age_10_18,0.09090909090909091,2023
S01013445,EMA,0.030303030303030304,cilif_age_16_18,NA,2023
S01013445,CG,0.12121212121212122,cilif_age_5_15,0.09090909090909091,2023
S01013445,FSM,0.03896103896103896,cilif_age_10_18,0.07792207792207792,2025
S01013445,EMA,0,cilif_age_16_18,NA,2025
S01013445,CG,0.045454545454545456,cilif_age_5_15,0.09090909090909091,2025
S01013445,UC,0.07462686567164178,unemployed_households_with_children,0.04477611940298507,2025
S01013446,FSM,0.1728395061728395,cilif_age_10_18,0.08641975308641975,2023
S01013446,EMA,0.058823529411764705,cilif_age_16_18,NA,2023
S01013446,CG,0.2988505747126437,cilif_age_5_15,0.13793103448275862,2023
S01013446,FSM,0.13580246913580246,cilif_age_10_18,0.06172839506172839,2025
S01013446,EMA,0,cilif_age_16_18,NA,2025
S01013446,CG,0.1839080459770115,cilif_age_5_15,0.09195402298850575,2025
S01013446,UC,0.3815789473684211,unemployed_households_with_children,0.06578947368421052,2025
S01013447,FSM,0.24074074074074073,cilif_age_10_18,NA,2023
S01013447,EMA,0.029411764705882353,cilif_age_16_18,NA,2023
S01013447,CG,0.23214285714285715,cilif_age_5_15,NA,2023
S01013447,FSM,0.17592592592592593,cilif_age_10_18,NA,2025
S01013447,EMA,0.058823529411764705,cilif_age_16_18,NA,2025
S01013447,CG,0.9285714285714286,cilif_age_5_15,NA,2025
S01013447,UC,0.09183673469387756,unemployed_households_with_children,0.030612244897959183,2025
S01013448,FSM,0.03508771929824561,cilif_age_10_18,NA,2023
S01013448,EMA,0.06666666666666667,cilif_age_16_18,NA,2023
S01013448,CG,0.09090909090909091,cilif_age_5_15,0.09090909090909091,2023
S01013448,FSM,0,cilif_age_10_18,NA,2025
S01013448,EMA,0,cilif_age_16_18,NA,2025
S01013448,CG,1.2857142857142858,cilif_age_5_15,NA,2025
S01013448,UC,0.10714285714285714,unemployed_households_with_children,0.07142857142857142,2025
S01013449,FSM,0.13793103448275862,cilif_age_10_18,NA,2023
S01013449,EMA,0.15,cilif_age_16_18,NA,2023
S01013449,CG,0.3088235294117647,cilif_age_5_15,NA,2023
S01013449,FSM,0.06896551724137931,cilif_age_10_18,NA,2025
S01013449,EMA,0.1,cilif_age_16_18,NA,2025
S01013449,CG,0.27941176470588236,cilif_age_5_15,NA,2025
S01013449,UC,NA,unemployed_households_with_children,0,2025
S01013450,FSM,0.5423728813559322,cilif_age_10_18,0.0847457627118644,2023
S01013450,EMA,0.17647058823529413,cilif_age_16_18,NA,2023
S01013450,CG,0.4868421052631579,cilif_age_5_15,0.06578947368421052,2023
S01013450,FSM,0,cilif_age_10_18,NA,2025
S01013450,EMA,0.29411764705882354,cilif_age_16_18,NA,2025
S01013450,CG,0.7368421052631579,cilif_age_5_15,NA,2025
S01013450,UC,0.16666666666666666,unemployed_households_with_children,0.06666666666666667,2025
S01013451,FSM,0.09195402298850575,cilif_age_10_18,NA,2023
S01013451,EMA,0.037037037037037035,cilif_age_16_18,NA,2023
S01013451,CG,0.008928571428571428,cilif_age_5_15,0.08035714285714286,2023
S01013451,FSM,0.13793103448275862,cilif_age_10_18,NA,2025
S01013451,EMA,0,cilif_age_16_18,NA,2025
S01013451,CG,0.08928571428571429,cilif_age_5_15,0.0625,2025
S01013451,UC,NA,unemployed_households_with_children,0.009615384615384616,2025
S01013452,FSM,0.3448275862068966,cilif_age_10_18,0.06896551724137931,2023
S01013452,EMA,0.034482758620689655,cilif_age_16_18,NA,2023
S01013452,CG,0.18333333333333332,cilif_age_5_15,0.075,2023
S01013452,FSM,0.14942528735632185,cilif_age_10_18,0.06896551724137931,2025
S01013452,EMA,0.06896551724137931,cilif_age_16_18,NA,2025
S01013452,CG,0.05,cilif_age_5_15,0.06666666666666667,2025
S01013452,UC,0.07692307692307693,unemployed_households_with_children,0.019230769230769232,2025
S01013453,FSM,0.13924050632911392,cilif_age_10_18,0.45569620253164556,2023
S01013453,EMA,0.041666666666666664,cilif_age_16_18,0.5833333333333334,2023
S01013453,CG,0.7047619047619048,cilif_age_5_15,0.38095238095238093,2023
S01013453,FSM,0.20253164556962025,cilif_age_10_18,0.4430379746835443,2025
S01013453,EMA,0,cilif_age_16_18,0.6666666666666666,2025
S01013453,CG,0.2761904761904762,cilif_age_5_15,0.3904761904761905,2025
S01013453,UC,0.735632183908046,unemployed_households_with_children,0.1839080459770115,2025
S01013454,FSM,0.38823529411764707,cilif_age_10_18,0.1411764705882353,2023
S01013454,EMA,0.043478260869565216,cilif_age_16_18,0.21739130434782608,2023
S01013454,CG,0.42424242424242425,cilif_age_5_15,0.1111111111111111,2023
S01013454,FSM,0.5411764705882353,cilif_age_10_18,0.09411764705882353,2025
S01013454,EMA,0.17391304347826086,cilif_age_16_18,0.21739130434782608,2025
S01013454,CG,0.40404040404040403,cilif_age_5_15,0.050505050505050504,2025
S01013454,UC,0.18072289156626506,unemployed_households_with_children,0.0963855421686747,2025
S01013455,FSM,0.011976047904191617,cilif_age_10_18,0.07784431137724551,2023
S01013455,EMA,0.125,cilif_age_16_18,0.28125,2023
S01013455,CG,0.09009009009009009,cilif_age_5_15,0.05105105105105105,2023
S01013455,FSM,0.32335329341317365,cilif_age_10_18,0.0658682634730539,2025
S01013455,EMA,0,cilif_age_16_18,0.15625,2025
S01013455,CG,0.23723723723723725,cilif_age_5_15,0.036036036036036036,2025
S01013455,UC,0.3522012578616352,unemployed_households_with_children,0.03459119496855346,2025
S01013456,FSM,0.3333333333333333,cilif_age_10_18,0.2631578947368421,2023
S01013456,EMA,0.2,cilif_age_16_18,0.4,2023
S01013456,CG,0.189873417721519,cilif_age_5_15,0.1518987341772152,2023
S01013456,FSM,0.15789473684210525,cilif_age_10_18,0.17543859649122806,2025
S01013456,EMA,0.06666666666666667,cilif_age_16_18,0.5333333333333333,2025
S01013456,CG,0.9367088607594937,cilif_age_5_15,0.13924050632911392,2025
S01013456,UC,0.34146341463414637,unemployed_households_with_children,0.04878048780487805,2025
S01013457,FSM,0.12380952380952381,cilif_age_10_18,0.20952380952380953,2023
S01013457,EMA,0,cilif_age_16_18,0.3870967741935484,2023
S01013457,CG,0.5076923076923077,cilif_age_5_15,0.19230769230769232,2023
S01013457,FSM,0.10476190476190476,cilif_age_10_18,0.2761904761904762,2025
S01013457,EMA,0.03225806451612903,cilif_age_16_18,0.1935483870967742,2025
S01013457,CG,0.4230769230769231,cilif_age_5_15,0.27692307692307694,2025
S01013457,UC,0.5306122448979592,unemployed_households_with_children,0.1836734693877551,2025
S01013458,FSM,0.029411764705882353,cilif_age_10_18,0.11764705882352941,2023
S01013458,EMA,0.10714285714285714,cilif_age_16_18,0.21428571428571427,2023
S01013458,CG,0.13,cilif_age_5_15,0.045,2023
S01013458,FSM,0.029411764705882353,cilif_age_10_18,0.13725490196078433,2025
S01013458,EMA,0.32142857142857145,cilif_age_16_18,0.21428571428571427,2025
S01013458,CG,0.21,cilif_age_5_15,0.07,2025
